Parent	Child	Abbrev	Canonical Name
0	A00235	Brigham Wmns Hosp	Brigham and Womens Hospital, Massachusetts
A00235	A05874	MADRC	Massachusetts Alzheimer's Disease Research Center
0	A00236	U CO Boulder	University of Colorado, Boulder
A00236	A00237	INSTAAR	University of Colorado, Institute of Arctic and Alpine Research
A00236	A00238	Dep Aero Eng	University of Colorado, Boulder, Department of Aerospace and Engineering
A00236	A00240	Dep Geo Sci	University of Colorado, Boulder, Department of Geological Sciences
A00236	A01203	CIRES	Cooperative Institute for Research in Environmental Sciences
A00236	A11142	Dep Ast Plan Sci	University of Colorado, Boulder, Department of Astrophysical and Planetary Sciences
A00236	A11143	LASP	University of Colorado, Boulder, Laboratory for Atmospheric and Space Physics
A00236	A11144	Dep Phy	University of Colorado, Boulder, Department of Physics
A00236	A11219	JILA	Joint Institute for Laboratory Astrophysics, Boulder
0	A00241	U CO	University of Colorado System
0	A00242	UCAR	University Corporation for Atmospheric Research, Colorado
A00242	A06188	GFDL	Geophysical Fluid Dynamics Laboratory
0	A00243	Bowling Green St U	Bowling Green State University, Ohio
0	A00244	W KY U	Western Kentucky University
0	A00245	U Bradford	University of Bradford, UK
0	A00246	St Johns Coll	Saint Johns College, UK
0	A00247	Brandon U	Brandon University, Canada
0	A00248	Ford	Ford Motor Company, Michigan
0	A00249	U Bridgeport	University of Bridgeport, Connecticut
0	A00250	U Brighton	University of Brighton, UK
0	A00251	U Sussex	University of Sussex, UK
A00251	A00252	Dep Phy Ast	University of Sussex, Department of Physics and Astronomy
A00251	A11768	SEPnet	South East Physics Network
0	A00253	Queensland Tech	Queensland University of Technology, Australia
0	A00254	U Queensland	University of Queensland, Australia
A00254	A00255	AIBN	University of Queensland, Australian Institute for Bioengineering and Nanotechnology
A00254	A00256	Sch Ear Sci	University of Queensland, School of Earth Sciences
A00254	A00257	Sch Math Phy	University of Queensland, School of Mathematics and Physics
A00254	A11661	CAASTRO	Center for Excellence for All Sky Astrophysics
A00254	A11720	CQC2T	Center for Quantum Computation and Communication Technology
0	A00258	U Bristol	University of Bristol, UK
A00258	A00259	Sch Chem	University of Bristol, School of Chemistry
A00258	A00260	Sch Ear Sci	University of Bristol, School of Earth Sciences
A00258	A00261	Sch Geog Sci	University of Bristol, School of Geographical Sciences
A00258	A00262	Sch Math	University of Bristol, School of Mathematics
A00258	A00263	Sch Phy	University of Bristol, School of Physics
0	A00264	UWE	University of the West of England, Bristol
0	A00265	Roger Williams U	Roger Williams University, Rhode Island
0	A00266	U Tech Sydney	University of Technology Sydney, Australia
0	A00267	Yeshiva U	Yeshiva University, New York
A00267	A06126	Albert Einstein Coll Med	Yeshiva University, Alberto Einstein College of Medicine
0	A00268	CUNY	City University of New York
A00268	A00269	Bronx CC	Bronx Community College, New York
A00268	A00270	Manhattan CC	Manhattan Community College, New York
A00268	A00271	St Island	CUNY College of Staten Island
A00268	A00272	KCC	Kingsborough Community College, New York
A00268	A00273	LaGuardia CC	LaGuardia Community College, New York
A00268	A00274	Medgar Evers Coll	Medgar Evers Community College, New York
A00268	A00275	NYC Coll Tech	New York City College of Technology
A00268	A00276	Queens Coll	CUNY Queens College
A00268	A00277	QCC	Queensborough Community College, New York
A00268	A00278	York Coll	York College, New York
A00268	A00279	Lehman Coll	Lehman College, New York
A00268	A00280	Brooklyn Coll	Brooklyn College, New York
A00268	A00281	Baruch Coll	Baruch College, New York
A00268	A00282	Hunter Coll	Hunter College, New York
0	A00283	Manhattan Coll	Manhattan College, New York
0	A00284	S Dakota St U	South Dakota State University
0	A00285	Syracuse U	Syracuse University, New York
A00285	A00286	Dep Phy	Syracuse University, Department of Physics
0	A00287	USAF	U.S. Air Force
A00287	A00288	Kirtland AFB AFRL	Kirtland Air Force Research Laboratory, New Mexico
A00287	A00289	Edwards AFB	Edwards Air Force Base, California
A00287	A00290	Peterson AFB AFRL	Peterson Air Force Research Laboratory, Colorado
A00287	A00291	Ac CO	U.S. Air Force Academy, Colorado
A00287	A00292	Eglin AFB	Eglin Air Force Base, Florida
A00287	A00293	Wright-Patterson AFB	Wright-Patterson Air Force Base, Ohio
A00287	A00294	Inst Tech	Air Force Institute of Technology, Ohio
A00287	A00295	Hanscom AFB AFRL	Hanscom Air Force Research Laboratory, Massachusetts
0	A00296	Long Island U	Long Island University, New York
0	A00297	Bowdoin Coll	Bowdoin College, Maine
0	A00298	NATO	North Atlantic Treaty Organization, Brussels
0	A00299	EC	European Commission
A00299	A00301	EFDA	European Fusion Development Agreement
A00299	A04007	EURATOM	European Atomic Energy Community
A00299	A11373	IPPLM	Institute of Plasma Physics and Laser Microfusion, Warsaw
0	A00302	Bryn Mawr Coll	Bryn Mawr College, Pennsylvania
0	A00303	WV Wesleyan Coll	West Virginia Wesleyan College
0	A00304	U Buckingham	University of Buckingham, UK
0	A00305	Canisius Coll	Canisius College, New York
0	A00306	La Trobe U	La Trobe University, Australia
A00306	A00307	Dep Phy	La Trobe University, Department of Physics
0	A00308	UVM	University of Vermont
0	A00309	Deakin U	Deakin University, Australia
0	A00310	Cardiff U	Cardiff University, UK
A00310	A00311	Sch Ear Oc Sci	Cardiff University, School of Earth and Ocean Sciences
A00310	A00312	Sch Phy Ast	Cardiff University, School of Physics and Astronomy
A00310	A11757	Ctr Astrob	Cardiff University, Center for Astrobiology
0	A00313	Coll Idaho	College of Idaho
0	A00314	U Calgary	University of Calgary, Canada
A00314	A00315	Dep Geos	University of Calgary, Department of Geoscience
A00314	A11724	Dep Phy Ast	University of Calgary, Department of Physics and Astronomy
A00314	A11725	Inst Sp Res	University of Calgary, Institute for Space Research
0	A00316	U Camb	University of Cambridge, UK
A00316	A00317	Dep Chem	University of Cambridge, Department of Chemistry
A00316	A00318	Ctr Atm Sci	University of Cambridge, Center for Atmospheric Science
A00316	A00319	IoA	University of Cambridge, Institute of Astronomy
A00316	A00320	Dep Phy	University of Cambridge, Department of Physics
A00316	A00321	CUP	University of Cambridge Press
A00316	A00322	Christs Coll	University of Cambridge, Christs College
A00316	A00323	Churchill Coll	University of Cambridge, Churchill College
A00316	A00324	Trinity Coll	University of Cambridge, Trinity College
A00316	A00325	Dep Math	University of Cambridge, Department of Mathematics
A00316	A00326	Dep Eng	University of Cambridge, Department of Engineering
A00316	A00327	Dep Ear Sci	University of Cambridge, Department of Earth Sciences
A00316	A13094	DAMTP	University of Cambridge, Department of Applied Mathematics and Theoretical Physics
0	A00328	Schlumberger	Schlumberger Ltd
A00328	A00329	Cambridge	Schlumberger Cambridge Research Ltd
A00328	A00330	Houston	Schlumberger Houston Ltd
0	A00331	MIT	Massachusetts Institute of Technology
A00331	A00332	Haystack Obs	Haystack Observatory
A00331	A00333	Sch Eng	MIT, School of Engineering
A00331	A00336	Lincoln Lab	MIT, Lincoln Laboratory
A00331	A04706	SMART	Singapore-MIT Alliance for Research and Technology Center
A00331	A05716	Lab Nuc Sci	MIT, Laboratory of Nuclear Science
A00331	A05729	Broad Inst	Harvard-MIT Broad Institute, Massachusetts
A00331	A06034	CUA	Harvard-MIT Center for Ultracold Atoms
A00331	A11012	Kavli Inst	MIT, Center for Space Research/Kavli Institute
A00331	A11013	Dep Ear Plan Sci	MIT, Department of Earth and Planetary Science
A00331	A11014	Dep Phy	MIT, Department of Physics
A00331	A11803	MIT/WHOI Jt Prog	MIT/WHOI Joint Program in Oceanography
0	A00337	Austr Def Force Ac	Australian Defence Force Academy
A00337	A01306	UNSW@ADFA	UNSW@ADFA
0	A00339	ANU	Australian National University, Canberra
A00339	A00340	Res Sch Phy Eng	ANU, Research School of Physics and Engineering
A00339	A00341	Res Sch Ear Sci	ANU, Research School of Earth Sciences
A00339	A00342	Res Sch Ast Astrop	ANU, Research School of Astronomy and Astrophysics
A00339	A00343	MSSSO	ANU, Mount Stromlo and Siding Spring Observatories
A00339	A11642	CEAMS	Center of Excellence in Antimatter-Matter Studies
A00339	A11661	CAASTRO	Center for Excellence for All Sky Astrophysics
A00339	A11705	CoECSS	Center of Excellence for Climate System Science
A00339	A11720	CQC2T	Center for Quantum Computation and Communication Technology
0	A00344	CSIRO	Commonwealth Scientific and Industrial Research Organization, Australia
A00344	A00345	Mar Atm Res	CSIRO Marine and Atmospheric Research
A00344	A00346	ATNF	CSIRO Australian Telescope National Facility
A00344	A00347	Div RadPhy	CSIRO Division of Radiophysics
A00344	A00348	ESRE	CSIRO Earth Science and Resource Engineering
A00344	A00349	Ast Sp Sci	CSIRO Astronomy and Space Science
A00344	A00350	Div App Phy	CSIRO Division of Applied Physics
A00344	A11642	CEAMS	Center of Excellence in Antimatter-Matter Studies
A00344	A11660	ACECRC	Antarctic Climate and Ecosystems Cooperative Research Center
A00344	A11675	CASWR	Center for Australian Weather and Climate Research
0	A00351	DSTO	Defence Science and Technology Organization, Australia
0	A00352	U Canberra	University of Canberra, Australia
0	A00353	U Kent	University of Kent, UK
A00353	A00354	Sch Phy Sci	University of Kent, School of Physical Sciences
A00353	A00355	Ctr Ast Plan Sci	University of Kent, Center for Astrophysics and Planetary Science
A00353	A11768	SEPnet	South East Physics Network
0	A00356	Lincoln U NZ	Lincoln University, New Zealand
0	A00357	St Lawrence U	Saint Lawrence University, New York
0	A00358	SE Missouri St U	Southeast Missouri State University
0	A00359	S IL U	Southern Illinois University
0	A00360	Dickinson Coll	Dickinson College, Pennsylvania
0	A00361	U Melbourne	University of Melbourne, Australia
A00361	A11661	CAASTRO	Center for Excellence for All Sky Astrophysics
A00361	A11671	Dep Phy	University of Melbourne, Department of Physics
A00361	A11672	Dep Ear Sci	University of Melbourne, Department of Earth Sciences
A00361	A11705	CoECSS	Center of Excellence for Climate System Science
A00361	A11717	CoEPP	Center of Excellence for Particle Physics at the Terascale
A00361	A11720	CQC2T	Center for Quantum Computation and Communication Technology
0	A00362	U W GA	University of West Georgia
0	A00363	U PR	University of Puerto Rico, San Juan
A00363	A00364	Mayaguez	University of Puerto Rico, Mayaguez
A00363	A00365	Arecibo	University of Puerto Rico, Arecibo
A00363	A00366	Humacao	University of Puerto Rico, Humacao
A00363	A00367	Rio Piedras	University of Puerto Rico, Rio Piedras
A00363	A00368	Cayey	University of Puerto Rico, Cayey
0	A00369	U N Iowa	University of Northern Iowa
0	A00370	Rockwell	Rockwell International, California
0	A00371	UNCCH	University of North Carolina, Chapel Hill
A00371	A11040	TUNL	Triangle Universities Nuclear Laboratory
A00371	A11043	Dep Phy Ast	University of North Carolina, Department of Physics and Astronomy
0	A00373	Citadel Mil Coll	Citadel Military College of South Carolina
0	A00374	Coll Charleston	College of Charleston, South Carolina
0	A00375	Estrn IL U	Eastern Illinois University
0	A00376	MGH	Massachusetts General Hospital
A00376	A05874	MADRC	Massachusetts Alzheimer's Disease Research Center
0	A00377	UVA	University of Virginia
A00377	A11050	Dep Ast	University of Virginia, Department of Astronomy
A00377	A11051	Dep Phy	University of Virginia, Department of Physics
0	A00378	U PEI	University of Prince Edward Island, Canada
0	A00379	Anglia Ruskin U	Anglia Ruskin University, UK
0	A00380	U Gloucestershire	University of Gloucestershire, UK
0	A00381	Estrn WA U	Eastern Washington University
0	A00382	Widener U	Widener University, Pennsylvania
0	A00383	Field Mus Nat Hist	Field Museum of Natural History, Illinois
0	A00384	Columbia Coll	Columbia College, Illinois
0	A00385	Chicago St U	Chicago State University, Illinois
0	A00386	DePaul U	DePaul University, Illinois
0	A00387	IL Inst Tech	Illinois Institute of Technology Chicago
0	A00388	Loyola U Chicago	Loyola University Chicago, Illinois
0	A00389	NE IL U	Northeastern Illinois University
0	A00390	Roosevelt U	Roosevelt University, Illinois
0	A00391	U Chicago	University of Chicago
A00391	A00392	Dep Geop Sci	University of Chicago, Department of Geophysical Sciences
A00391	A00393	EFI	University of Chicago, Enrico Fermi Institute
A00391	A00394	Dep Ast Astrop	University of Chicago, Department of Astronomy and Astrophysics
A00391	A05723	MBL	Marine Biological Laboratory, Woods Hole, Massachusetts
A00391	A05777	JFI	University of Chicago, James Franck Institute
A00391	A11115	KICP	University of Chicago, Kavli Institute for Cosmological Physics
A00391	A11116	Dep Phy	University of Chicago, Department of Physics
A00391	A11117	Yerkes Obs	University of Chicago, Yerkes Observatory
A00391	A11252	JINA	Joint Institute for Nuclear Astrophysics
0	A00395	U Otago	University of Otago, New Zealand
A00395	A00396	Dep Phy	University of Otago, Department of Physics
0	A00397	U Canterbury	University of Canterbury, New Zealand
A00397	A11653	Dep Phy Ast	University of Canterbury, Department of Physics and Astronomy
0	A00398	Edith Cowan U	Edith Cowan University, Australia
0	A00399	NIH	U.S. National Institutes of Health
A00399	A05871	NCI	National Cancer Institute
A00399	A05872	NIMH	National Institute of Mental Health
A00399	A05874	MADRC	Massachusetts Alzheimer's Disease Research Center
0	A00400	U Cincinnati	University of Cincinnati, Ohio
A00400	A11801	Dep Phy	University of Cincinnati, Department of Physics
0	A00401	Xavier U Ohio	Xavier University, Ohio
0	A00402	Claremont Coll	Claremont Colleges Consortium
A00402	A00403	Pomona Coll	Pomona College
A00402	A00404	Claremont McKenna	Claremont McKenna College
A00402	A00405	Harvey Mudd Coll	Harvey Mudd College
A00402	A00406	Pitzer Coll	Pitzer College
A00402	A00407	Scripps Coll	Scripps College
0	A00408	Austin Peay St U	Austin Peay State University, Tennessee
0	A00409	Monash U	Monash University, Australia
A00409	A00410	Sch Geos	Monash University, School of Geosciences
A00409	A00411	Sch Math Sci	Monash University, School of Mathematical Sciences
A00409	A00412	Sch Phy	Monash University, School of Physics
A00409	A11669	Sch Astrop	Monash University, School of Astrophysics
A00409	A11670	Sch Ear Atm Env	Monash University, School of Earth Atmosphere and Environment
A00409	A11705	CoECSS	Center of Excellence for Climate System Science
A00409	A11717	CoEPP	Center of Excellence for Particle Physics at the Terascale
0	A00413	Clemson U	Clemson University, South Carolina
A00413	A11054	Dep Phy Ast	Clemson University, Department of Physics and Astronomy
0	A00414	CWRU	Case Western Reserve University, Ohio
A00414	A00415	Dep Phy	Case Western Reserve University, Department of Physics
A00414	A11089	Dep Ast	Case Western Reserve University, Department of Astronomy
0	A00416	Cleveland St U	Cleveland State University, Ohio
0	A00417	Hamilton Coll	Hamilton College, New York
0	A00418	U Essex	University of Essex, UK
0	A00419	St Michaels Coll	Saint Michaels College, Vermont
0	A00420	U Ulster	University of Ulster, Ireland
0	A00421	Colo Coll	Colorado College
0	A00422	U MO	University of Missouri
A00422	A00423	KC	University of Missouri, Kansas City
A00422	A00424	St Louis	University of Missouri, Saint Louis
A00422	A00425	Columbia	University of Missouri, Columbia
A00422	A00426	MS S&T	Missouri University of Science and Technology, Rolla
0	A00427	USC SC	University of South Carolina
A00427	A11069	Dep Phy Ast	University of South Carolina, Department of Physics and Astronomy
0	A00428	Columbus St U	Columbus State University
0	A00429	OSU	The Ohio State University
A00429	A00430	Sch Ear Sci	The Ohio State University, School of Earth Sciences
A00429	A11090	Dep Ast	The Ohio State University, Department of Astronomy
A00429	A11091	Dep Phy	The Ohio State University, Department of Physics
0	A00431	TX A&M	Texas A&M University System
0	A00432	TX A&M Commerce	Texas A&M University, Commerce
0	A00433	TX A&M CC	Texas A&M University, Corpus Christi
0	A00434	TX A&M Kingsville	Texas A&M University, Kingsville
0	A00435	TX A&M Int U	Texas A&M International University, Laredo
0	A00436	Coastal Carolina U	Coastal Carolina University, South Carolina
0	A00437	U Cen AR	University of Central Arkansas
